batch_id,event_id,event_class,station,audited_positive_channels,usable_channels,questionable_channels,rejected_channels,request_integrity_status
1,levent-08569,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-08588,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-08601,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-09154,natural_impact,S12,MH1;MH2;MHZ,,,MH1;MH2;MHZ,reject_integrity
1,levent-09172,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-09193,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-09205,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-09206,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-09207,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-09220,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-09224,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-09244,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-09252,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-09260,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-09268,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-09321,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-09325,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-09332,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-09334,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-09348,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-09360,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-09376,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-09378,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-09390,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-09398,natural_impact,S12,MH2,MH2,,,usable_integrity
1,levent-11932,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-11998,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-12004,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-12019,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-12023,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-12034,natural_impact,S12,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-12047,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
